dataset,method,compression_ratio,file_size_mb,write_time,read_time,write_throughput_gbs,read_throughput_gbs,bytes_read,actual_io_bytes,chunk_size,creation_time,conversion_time,run_number,run_directory
3D_EELS,balanced_blosc_blosclz,2.883507587048943,2.774398803710937,0.0120565891265869,0.0053482055664062,0.6479859202278075,1.4607703281027105,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_blosc_lz4,2.951345037469655,2.7106285095214844,0.0090558528900146,0.0045874118804931,0.8627017349867045,1.7030299880463593,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_blosc_lz4hc,3.713278479242029,2.154430389404297,0.0997402667999267,0.0046868324279785,0.0783284449767056,1.6669040594160138,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_blosc_zlib,4.835565229571823,1.6544084548950195,0.1376397609710693,0.0163276195526123,0.0567604879933068,0.4784837112860126,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_blosc_zstd,4.7962447005280175,1.6679716110229492,0.0416765213012695,0.0075964927673339,0.1874556646301,1.0284351264829577,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_lz4_hdf5,2.027868846910867,3.945028305053711,0.0150461196899414,0.0122590065002441,0.51923686378906,0.6372865533470768,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,balanced_bitshuffle_lz4,4.248280528251702,1.8831148147583008,0.0078821182250976,0.0053474903106689,0.991167574107683,1.460965714030942,8388608.0,0.0,"(16, 16, 1, 128)",,,1,run_001_20251205_173729
3D_EELS,single_frame_none,0.9681909760245828,8.262832641601562,0.0208497047424316,0.0165238380432128,0.3747055460263007,0.4728017776238709,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_gzip_1,2.6639542117626585,3.003054618835449,0.1469340324401855,0.0535609722137451,0.053170119068095,0.1458618034195263,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_gzip_6,2.8614064901601086,2.795827865600586,0.2546365261077881,0.0499584674835205,0.0306809872072043,0.156379897012995,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_gzip_9,2.883909070625555,2.774012565612793,0.609337568283081,0.05190110206604,0.0128213003869318,0.1505266687797729,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_lzf,1.8953913785374457,4.22076416015625,0.0699498653411865,0.0368192195892334,0.1116871342338381,0.2121853772882387,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_szip,4.159963501296795,1.9230937957763672,0.0548851490020751,0.0398840904235839,0.1423426945548533,0.1958801095130495,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_blosc_blosclz,2.4169961174699446,3.3098936080932617,0.0420308113098144,0.0184657573699951,0.1858755459753814,0.4230803992201521,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_blosc_lz4,2.32428264309525,3.441922187805176,0.0257806777954101,0.0166606903076171,0.3030370288166315,0.4689181453921007,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_blosc_lz4hc,2.6274395940981483,3.0447893142700195,0.1052334308624267,0.0157046318054199,0.0742397158010879,0.4974647032032792,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_blosc_zlib,3.0939591028021387,2.585683822631836,0.2076032161712646,0.0460128784179687,0.037631883282362,0.1697894213231636,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_blosc_zstd,3.165892359913378,2.5269336700439453,0.089881420135498,0.0301792621612548,0.0869200774556354,0.2588698145851273,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_lz4_hdf5,1.7348193627213762,4.611431121826172,0.0292050838470459,0.0229878425598144,0.2675047961141271,0.3398535543155842,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,single_frame_bitshuffle_lz4,3.324836088900022,2.4061336517333984,0.0241193771362304,0.0158441066741943,0.3239096911944961,0.4930855466104883,8388608.0,0.0,"(1, 1, 1, 1024)",,,1,run_001_20251205_173729
3D_EELS,sparse_csr,0.6321109589305349,12.656005859375,0.0398271083831787,0.017824649810791,,,,,,0.2190515995025634,,1,run_001_20251205_173729
3D_EELS,uint8_overflow,1.5272287813331842,5.238245964050293,0.3283755779266357,,,,,,,,0.0174071788787841,1,run_001_20251205_173729
